narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_presence,camera_motion,lighting,focus,action_completeness,object_presence,quality_score,tsn_raw_logit_verb,tsn_raw_logit_noun,tsn_raw_logit_action,avion_raw_logit_action,avion_raw_logit_verb,avion_raw_logit_noun
P30_101_24_0,P30,P30_101_24_0,00:00:00.000,00:00:00.000,00:00:01.683,1,101,turn coffee grinder on,turn-on,6,grinder:coffee,50,['grinder:coffee'],[50],1,5.0,1.0,5.0,5.0,3.0,0.396551724137931,0.20248029,0.0083876895,0.0016983418,0.00954,0.116,0.0191
P30_101_24_1,P30,P30_101_24_1,00:00:00.000,00:00:00.000,00:00:01.683,1,101,turn coffee grinder on,turn-on,6,grinder:coffee,50,['grinder:coffee'],[50],1,5.0,4.0,5.0,5.0,1.0,0.4256756756756756,0.63076603,0.094764166,0.059774015,0.05438,0.0873,0.07104
P30_101_252_0,P30,P30_101_252_0,00:00:00.000,00:00:00.000,00:00:02.483,1,149,dry lemon squeezer piece,dry,14,piece:lemon:squeezer,106,['piece:lemon:squeezer'],[106],0,,1.0,,,,0.0,0.00025694378,0.0029434096,7.562908e-07,0.01976,0.232,0.02411
P30_101_252_1,P30,P30_101_252_1,00:00:00.000,00:00:00.000,00:00:01.233,1,74,dry lemon squeezer piece,dry,14,piece:lemon:squeezer,106,['piece:lemon:squeezer'],[106],0,,,,1.0,,0.0,0.99961543,0.9649836,0.9646125,0.673,0.7363,0.703
P30_101_252_2,P30,P30_101_252_2,00:00:00.000,00:00:00.000,00:00:02.483,1,149,dry lemon squeezer piece,dry,14,piece:lemon:squeezer,106,['piece:lemon:squeezer'],[106],0,,,,,1.0,0.0,0.055769414,0.012130667,0.0006765202,0.01025,0.3364,0.012886
P30_101_256_0,P30,P30_101_256_0,00:00:00.000,00:00:00.000,00:00:01.033,1,62,pick up lemon squeezer piece,pick-up,0,piece:lemon:squeezer,106,['piece:lemon:squeezer'],[106],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.57982284,0.008432527,0.004889372,0.00921,0.3486,0.01226
P30_101_256_1,P30,P30_101_256_1,00:00:00.000,00:00:00.000,00:00:01.033,1,62,pick up lemon squeezer piece,pick-up,0,piece:lemon:squeezer,106,['piece:lemon:squeezer'],[106],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.8265842,0.49512607,0.4092634,0.2435,0.484,0.2698
P30_101_3_0,P30,P30_101_3_0,00:00:00.000,00:00:00.000,00:00:01.016,1,61,put pitta bread in toaster,put-in,5,bread:pitta,33,"['bread:pitta', 'toaster']","[33, 186]",1,5.0,1.0,5.0,5.0,3.0,0.396551724137931,0.081989564,0.302948,0.024838574,0.3665,0.3967,0.5703
P30_101_3_1,P30,P30_101_3_1,00:00:00.000,00:00:00.000,00:00:01.016,1,61,put pitta bread in toaster,put-in,5,bread:pitta,33,"['bread:pitta', 'toaster']","[33, 186]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.020537632,0.023391088,0.00048039755,0.3203,0.3691,0.4321
P30_101_43_0,P30,P30_101_43_0,00:00:00.000,00:00:00.000,00:00:06.900,1,414,wash plate,wash,2,plate,2,['plate'],[2],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.7020099,0.57858264,0.40617076,0.797,0.8174,0.8037
P30_101_43_1,P30,P30_101_43_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,wash plate,wash,2,plate,2,['plate'],[2],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.18962203,0.8667528,0.16435543,0.4338,0.473,0.5796
P30_101_43_2,P30,P30_101_43_2,00:00:00.000,00:00:00.000,00:00:06.900,1,414,wash plate,wash,2,plate,2,['plate'],[2],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.05835143,0.1321613,0.007711801,0.01015,0.2013,0.05008
P30_101_57_0,P30,P30_101_57_0,00:00:00.000,00:00:00.000,00:00:03.133,1,188,put down plate,put-down,1,plate,2,['plate'],[2],1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,0.20587873,0.28409246,0.058488596,0.03702,0.0916,0.6235
P30_101_57_1,P30,P30_101_57_1,00:00:00.000,00:00:00.000,00:00:01.566,1,94,put down plate,put-down,1,plate,2,['plate'],[2],1,5.0,5.0,4.0,1.0,5.0,0.4256756756756756,0.00015749621,0.9003448,0.00014180089,0.1462,0.2133,0.432
P30_101_57_2,P30,P30_101_57_2,00:00:00.000,00:00:00.000,00:00:03.133,1,188,put down plate,put-down,1,plate,2,['plate'],[2],1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,0.12645821,0.0076643187,0.00096921605,0.00803,0.11615,0.0654
P30_101_66_0,P30,P30_101_66_0,00:00:00.000,00:00:00.000,00:00:00.966,1,58,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,1.0,4.0,4.0,2.0,0.3181818181818181,0.57740015,0.65747476,0.37962604,0.6934,0.697,0.701
P30_101_66_1,P30,P30_101_66_1,00:00:00.000,00:00:00.000,00:00:00.966,1,58,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,4.0,4.0,4.0,1.0,0.3910256410256411,0.2889299,0.025918791,0.007488714,0.0448,0.0539,0.0627
P30_107_206_0,P30,P30_107_206_0,00:00:00.000,00:00:00.000,00:00:01.183,1,71,pick up colander,pick-up,0,colander,39,['colander'],[39],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.12571412,0.000898697,0.00011297891,0.04977,0.1655,0.0728
P30_107_206_1,P30,P30_107_206_1,00:00:00.000,00:00:00.000,00:00:01.183,1,71,pick up colander,pick-up,0,colander,39,['colander'],[39],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.16366133,0.0010641441,0.00017415924,0.02733,0.267,0.05988
P30_107_223_0,P30,P30_107_223_0,00:00:00.000,00:00:00.000,00:00:02.549,1,153,scratch pak choi,scratch,55,choi:pak,151,['choi:pak'],[151],1,4.0,1.0,5.0,4.0,4.0,0.3910256410256411,5.6131503e-05,0.00041549065,2.3322114e-08,0.02904,0.0405,0.05286
P30_107_223_1,P30,P30_107_223_1,00:00:00.000,00:00:00.000,00:00:01.266,1,76,scratch pak choi,scratch,55,choi:pak,151,['choi:pak'],[151],1,4.0,4.0,5.0,1.0,4.0,0.3910256410256411,0.15715136,0.9809471,0.15415716,0.135,0.1664,0.1711
P30_107_223_2,P30,P30_107_223_2,00:00:00.000,00:00:00.000,00:00:02.549,1,153,scratch pak choi,scratch,55,choi:pak,151,['choi:pak'],[151],1,4.0,4.0,5.0,4.0,1.0,0.3910256410256411,0.005536962,0.0014355037,7.948329e-06,0.0005174,0.002672,0.003586
P30_107_227_0,P30,P30_107_227_0,00:00:00.000,00:00:00.000,00:00:00.600,1,36,take colander,take,0,colander,39,['colander'],[39],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.24361762,0.00057444087,0.00013994392,0.7046,0.7754,0.715
P30_107_227_1,P30,P30_107_227_1,00:00:00.000,00:00:00.000,00:00:00.600,1,36,take colander,take,0,colander,39,['colander'],[39],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.18217824,0.0015418887,0.0002808986,0.03387,0.685,0.03806
P30_107_240_0,P30,P30_107_240_0,00:00:00.000,00:00:00.000,00:00:00.950,1,57,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,1.0,5.0,4.0,4.0,0.4078947368421053,0.8304398,0.8767248,0.72806716,0.6562,0.659,0.6665
P30_107_240_1,P30,P30_107_240_1,00:00:00.000,00:00:00.000,00:00:00.950,1,57,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,4.0,5.0,4.0,1.0,0.4078947368421053,0.43913826,0.3332064,0.14632368,0.666,0.667,0.6753
P30_107_248_0,P30,P30_107_248_0,00:00:00.000,00:00:00.000,00:00:00.883,1,53,put chopping board down,put-down,1,board:chopping,18,['board:chopping'],[18],1,4.0,1.0,4.0,3.0,5.0,0.3647540983606557,0.5056695,0.019353466,0.009786457,0.6187,0.679,0.6284
P30_107_248_1,P30,P30_107_248_1,00:00:00.000,00:00:00.000,00:00:00.883,1,53,put chopping board down,put-down,1,board:chopping,18,['board:chopping'],[18],1,4.0,5.0,4.0,3.0,1.0,0.3647540983606557,0.09165083,0.09036065,0.008281629,0.2332,0.462,0.263
P30_107_297_0,P30,P30_107_297_0,00:00:00.000,00:00:00.000,00:00:04.900,1,294,rinse hands,rinse,2,hand,11,['hand'],[11],1,5.0,1.0,3.0,5.0,5.0,0.396551724137931,0.01340417,0.0023108912,3.0975578e-05,0.0638,0.3445,0.06885
P30_107_297_1,P30,P30_107_297_1,00:00:00.000,00:00:00.000,00:00:02.450,1,147,rinse hands,rinse,2,hand,11,['hand'],[11],1,5.0,4.0,3.0,1.0,5.0,0.3802521008403361,0.122857064,0.022354487,0.0027464067,0.04022,0.0916,0.04633
P30_107_297_2,P30,P30_107_297_2,00:00:00.000,00:00:00.000,00:00:04.900,1,294,rinse hands,rinse,2,hand,11,['hand'],[11],1,5.0,4.0,3.0,5.0,1.0,0.3802521008403361,0.11484463,0.002937508,0.00033735702,0.01359,0.0817,0.01834
P30_107_310_0,P30,P30_107_310_0,00:00:00.000,00:00:00.000,00:00:01.666,1,100,take broccoli piece,take,0,piece:broccoli,101,['piece:broccoli'],[101],1,5.0,1.0,5.0,4.0,5.0,0.4256756756756756,0.19635908,0.00031893197,6.2625186e-05,0.01143,0.315,0.01736
P30_107_310_1,P30,P30_107_310_1,00:00:00.000,00:00:00.000,00:00:01.666,1,100,take broccoli piece,take,0,piece:broccoli,101,['piece:broccoli'],[101],1,5.0,4.0,5.0,4.0,1.0,0.4078947368421053,0.19887002,0.0066953204,0.0013314985,0.09674,0.2231,0.1858
P30_107_355_0,P30,P30_107_355_0,00:00:00.000,00:00:00.000,00:00:02.583,1,155,take mushroom,take,0,mushroom,56,['mushroom'],[56],1,5.0,1.0,3.0,3.0,5.0,0.3548387096774194,0.13500194,0.00025222232,3.4050503e-05,0.0706,0.2015,0.2416
P30_107_355_1,P30,P30_107_355_1,00:00:00.000,00:00:00.000,00:00:01.283,1,77,take mushroom,take,0,mushroom,56,['mushroom'],[56],1,5.0,5.0,3.0,1.0,5.0,0.396551724137931,0.006660471,1.0,0.006660471,0.02023,0.06946,0.6763
P30_107_355_2,P30,P30_107_355_2,00:00:00.000,00:00:00.000,00:00:02.583,1,155,take mushroom,take,0,mushroom,56,['mushroom'],[56],1,5.0,5.0,3.0,3.0,1.0,0.3548387096774194,0.15111518,3.2499924e-05,4.911232e-06,0.01404,0.08704,0.05936
P30_107_363_0,P30,P30_107_363_0,00:00:00.000,00:00:00.000,00:00:00.733,1,44,take mushroom,take,0,mushroom,56,['mushroom'],[56],1,5.0,1.0,5.0,4.0,5.0,0.4256756756756756,0.25012583,0.00050098746,0.0001253099,0.1692,0.3967,0.1807
P30_107_363_1,P30,P30_107_363_1,00:00:00.000,00:00:00.000,00:00:00.733,1,44,take mushroom,take,0,mushroom,56,['mushroom'],[56],1,5.0,5.0,5.0,4.0,1.0,0.4256756756756756,0.18214518,3.2233704e-05,5.8712135e-06,0.004887,0.1337,0.01098
P30_107_388_0,P30,P30_107_388_0,00:00:00.000,00:00:00.000,00:00:01.300,1,78,take meat,take,0,meat,28,['meat'],[28],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.40442026,0.0005018624,0.00020296332,0.0744,0.4214,0.09454
P30_107_388_1,P30,P30_107_388_1,00:00:00.000,00:00:00.000,00:00:01.300,1,78,take meat,take,0,meat,28,['meat'],[28],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.054244097,0.015669797,0.00084999396,0.005405,0.1746,0.03001
P30_107_457_0,P30,P30_107_457_0,00:00:00.000,00:00:00.000,00:00:00.800,1,48,close soy sauce bottle,close,4,bottle:soy:sauce,15,['bottle:soy:sauce'],[15],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.00047368038,0.0033364645,1.5804178e-06,0.1969,0.501,0.2218
P30_107_457_1,P30,P30_107_457_1,00:00:00.000,00:00:00.000,00:00:00.800,1,48,close soy sauce bottle,close,4,bottle:soy:sauce,15,['bottle:soy:sauce'],[15],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.0027955174,0.005825872,1.6286327e-05,0.10284,0.505,0.1796
P30_107_627_0,P30,P30_107_627_0,00:00:00.000,00:00:00.000,00:00:02.149,1,129,slice pak choi leaf,slice,7,leaf:pak:choi,62,['leaf:pak:choi'],[62],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.16718839,0.000322168,5.386275e-05,0.0993,0.4995,0.1274
P30_107_627_1,P30,P30_107_627_1,00:00:00.000,00:00:00.000,00:00:01.066,1,64,slice pak choi leaf,slice,7,leaf:pak:choi,62,['leaf:pak:choi'],[62],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.9690421,0.18126008,0.17564864,0.10925,0.4202,0.2505
P30_107_627_2,P30,P30_107_627_2,00:00:00.000,00:00:00.000,00:00:02.149,1,129,slice pak choi leaf,slice,7,leaf:pak:choi,62,['leaf:pak:choi'],[62],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.07840669,0.15296994,0.011993867,0.3467,0.6245,0.4458
P30_107_674_0,P30,P30_107_674_0,00:00:00.000,00:00:00.000,00:00:00.966,1,58,squash garlic clove with knife,squash,18,clove:garlic,51,"['clove:garlic', 'knife']","[51, 4]",1,5.0,1.0,3.0,4.0,3.0,0.3405511811023621,0.0026211636,0.20167464,0.00052862224,0.02129,0.02444,0.06464
P30_107_674_1,P30,P30_107_674_1,00:00:00.000,00:00:00.000,00:00:00.966,1,58,squash garlic clove with knife,squash,18,clove:garlic,51,"['clove:garlic', 'knife']","[51, 4]",1,5.0,4.0,3.0,4.0,1.0,0.3647540983606557,0.019613711,0.64915645,0.012732367,0.584,0.586,0.6284
P30_107_736_0,P30,P30_107_736_0,00:00:00.000,00:00:00.000,00:00:00.683,1,41,pick up plate,pick-up,0,plate,2,['plate'],[2],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.43476287,0.026022714,0.011313709,0.6694,0.7383,0.6787
P30_107_736_1,P30,P30_107_736_1,00:00:00.000,00:00:00.000,00:00:00.683,1,41,pick up plate,pick-up,0,plate,2,['plate'],[2],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.3542183,0.0023100285,0.00081825437,0.02339,0.8154,0.02832
P30_109_16_0,P30,P30_109_16_0,00:00:00.000,00:00:00.000,00:00:02.716,1,163,put tupperware lid on tupperware,put-on,1,lid:tupperware,6,"['lid:tupperware', 'tupperware']","[6, 23]",1,3.0,1.0,3.0,4.0,4.0,0.326923076923077,0.17443897,0.010781681,0.0018807453,0.01051,0.1765,0.02061
P30_109_16_1,P30,P30_109_16_1,00:00:00.000,00:00:00.000,00:00:01.350,1,81,put tupperware lid on tupperware,put-on,1,lid:tupperware,6,"['lid:tupperware', 'tupperware']","[6, 23]",1,3.0,4.0,3.0,1.0,4.0,0.326923076923077,0.11558636,0.09548888,0.011037213,0.08014,0.1294,0.0957
P30_109_162_0,P30,P30_109_162_0,00:00:00.000,00:00:00.000,00:00:05.000,1,300,take box from fridge,take-from,0,box,23,"['box', 'fridge']","[23, 12]",1,5.0,1.0,4.0,4.0,4.0,0.3910256410256411,0.20926443,0.014165073,0.0029642459,0.4275,0.595,0.4475
P30_109_162_1,P30,P30_109_162_1,00:00:00.000,00:00:00.000,00:00:02.500,1,150,take box from fridge,take-from,0,box,23,"['box', 'fridge']","[23, 12]",1,5.0,5.0,4.0,1.0,4.0,0.4078947368421053,0.64120334,0.22163461,0.14211285,0.002232,0.1287,0.0188
P30_109_85_0,P30,P30_109_85_0,00:00:00.000,00:00:00.000,00:00:00.916,1,55,put mug on drying rack,put-on,1,mug,13,"['mug', 'rack:drying']","[13, 110]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.17745699,0.0007834966,0.00013903694,0.5615,0.639,0.6
P30_10_232_0,P30,P30_10_232_0,00:00:00.000,00:00:00.000,00:00:00.816,1,49,open bin,open,3,bin,36,['bin'],[36],1,4.0,1.0,4.0,5.0,5.0,0.4078947368421053,0.0026398292,0.000109196204,2.8825932e-07,0.591,0.6157,0.617
P30_110_82_0,P30,P30_110_82_0,00:00:00.000,00:00:00.000,00:00:00.600,1,36,apply washing up liquid to sponge,apply,27,liquid:washing:up,22,"['liquid:washing:up', 'sponge']","[22, 9]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0019930701,0.04810787,9.588236e-05,0.5312,0.534,0.6035
P30_110_82_1,P30,P30_110_82_1,00:00:00.000,00:00:00.000,00:00:00.600,1,36,apply washing up liquid to sponge,apply,27,liquid:washing:up,22,"['liquid:washing:up', 'sponge']","[22, 9]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.00034194777,0.0027710856,9.4756655e-07,0.1587,0.1613,0.379
P30_111_102_0,P30,P30_111_102_0,00:00:00.000,00:00:00.000,00:00:01.149,1,69,put garlic clove on chopping board,put-on,1,clove:garlic,51,"['clove:garlic', 'board:chopping']","[51, 18]",1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,0.21023482,0.00039798045,8.366935e-05,0.04355,0.231,0.0652
P30_111_102_1,P30,P30_111_102_1,00:00:00.000,00:00:00.000,00:00:01.149,1,69,put garlic clove on chopping board,put-on,1,clove:garlic,51,"['clove:garlic', 'board:chopping']","[51, 18]",1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,0.18269081,0.0011090501,0.00020261327,0.0003057,0.0769,0.00915
P30_111_108_0,P30,P30_111_108_0,00:00:00.000,00:00:00.000,00:00:00.616,1,37,pick up knife,pick-up,0,knife,4,['knife'],[4],1,4.0,1.0,4.0,4.0,4.0,0.375,0.20258129,0.03428903,0.0069463155,0.7046,0.7617,0.711
P30_111_108_1,P30,P30_111_108_1,00:00:00.000,00:00:00.000,00:00:00.616,1,37,pick up knife,pick-up,0,knife,4,['knife'],[4],1,4.0,5.0,4.0,4.0,1.0,0.3910256410256411,0.2597322,0.026927384,0.0069939084,0.2039,0.2605,0.2751
P30_111_11_0,P30,P30_111_11_0,00:00:00.000,00:00:00.000,00:00:01.083,1,65,close fridge,close,4,fridge,12,['fridge'],[12],1,5.0,1.0,1.0,1.0,2.0,0.0878378378378378,0.01450834,0.010249665,0.00014870561,0.6753,0.689,0.678
P30_111_11_1,P30,P30_111_11_1,00:00:00.000,00:00:00.000,00:00:01.083,1,65,close fridge,close,4,fridge,12,['fridge'],[12],1,5.0,5.0,1.0,1.0,1.0,0.1176470588235294,0.027918005,0.0051749214,0.00014447348,0.04636,0.5747,0.0491
P30_111_112_0,P30,P30_111_112_0,00:00:00.000,00:00:00.000,00:00:07.766,1,466,scrape garlic skin off chopping board,scrape,25,skin:garlic,48,"['skin:garlic', 'board:chopping']","[48, 18]",0,,1.0,,,,0.0,0.00015221581,0.017589806,2.6774467e-06,0.02095,0.02844,0.2864
P30_111_112_1,P30,P30_111_112_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,scrape garlic skin off chopping board,scrape,25,skin:garlic,48,"['skin:garlic', 'board:chopping']","[48, 18]",0,,,,1.0,,0.0,0.005336838,0.60780525,0.003243758,0.3179,0.325,0.421
P30_111_112_2,P30,P30_111_112_2,00:00:00.000,00:00:00.000,00:00:07.766,1,466,scrape garlic skin off chopping board,scrape,25,skin:garlic,48,"['skin:garlic', 'board:chopping']","[48, 18]",0,,,,,1.0,0.0,0.027888838,0.021842983,0.0006091754,0.06726,0.0745,0.1782
P30_111_120_0,P30,P30_111_120_0,00:00:00.000,00:00:00.000,00:00:00.966,1,58,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],1,4.0,1.0,4.0,5.0,5.0,0.4078947368421053,0.40998998,0.26659864,0.109302774,0.6064,0.68,0.6216
P30_111_120_1,P30,P30_111_120_1,00:00:00.000,00:00:00.000,00:00:00.966,1,58,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],1,4.0,4.0,4.0,5.0,1.0,0.3910256410256411,0.29226968,0.10027601,0.029307637,0.7246,0.804,0.7397
P30_111_126_0,P30,P30_111_126_0,00:00:00.000,00:00:00.000,00:00:05.700,1,342,scrape garlic skin pieces into hand,scrape-into,25,piece:skin,48,"['piece:skin', 'hand']","[48, 11]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,8.015628e-05,0.021350173,1.7113505e-06,0.001642,0.00645,0.006077
P30_111_126_1,P30,P30_111_126_1,00:00:00.000,00:00:00.000,00:00:02.850,1,171,scrape garlic skin pieces into hand,scrape-into,25,piece:skin,48,"['piece:skin', 'hand']","[48, 11]",1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,0.15361314,0.71075356,0.109181084,0.4336,0.4456,0.5596
P30_111_126_2,P30,P30_111_126_2,00:00:00.000,00:00:00.000,00:00:05.700,1,342,scrape garlic skin pieces into hand,scrape-into,25,piece:skin,48,"['piece:skin', 'hand']","[48, 11]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.13555747,0.17425285,0.023621276,0.06995,0.08344,0.1203
P30_111_145_0,P30,P30_111_145_0,00:00:00.000,00:00:00.000,00:00:02.299,1,138,dry hands,dry,14,hand,11,['hand'],[11],1,4.0,1.0,4.0,5.0,5.0,0.4078947368421053,0.013102971,0.09519044,0.0012472776,0.7095,0.7114,0.7144
P30_111_145_1,P30,P30_111_145_1,00:00:00.000,00:00:00.000,00:00:01.149,1,69,dry hands,dry,14,hand,11,['hand'],[11],1,4.0,4.0,4.0,1.0,5.0,0.3910256410256411,0.9999479,0.99920005,0.999148,0.6855,0.6875,0.6904
P30_111_145_2,P30,P30_111_145_2,00:00:00.000,00:00:00.000,00:00:02.299,1,138,dry hands,dry,14,hand,11,['hand'],[11],1,4.0,4.0,4.0,5.0,1.0,0.3910256410256411,0.3118214,0.40931094,0.1276319,0.7954,0.796,0.796
P30_111_170_0,P30,P30_111_170_0,00:00:00.000,00:00:00.000,00:00:00.850,1,51,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,0.09285004,0.01206415,0.0011201567,0.4612,0.5615,0.4763
P30_111_170_1,P30,P30_111_170_1,00:00:00.000,00:00:00.000,00:00:00.850,1,51,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,0.14428739,0.08724934,0.01258898,0.5093,0.6206,0.526
P30_111_183_0,P30,P30_111_183_0,00:00:00.000,00:00:00.000,00:00:01.066,1,64,pour passata into pan,pour-into,9,passata,47,"['passata', 'pan']","[47, 5]",1,4.0,1.0,4.0,4.0,3.0,0.35,0.00013083329,5.8850305e-06,7.699579e-10,0.00019,0.01078,0.001077
P30_111_183_1,P30,P30_111_183_1,00:00:00.000,00:00:00.000,00:00:01.066,1,64,pour passata into pan,pour-into,9,passata,47,"['passata', 'pan']","[47, 5]",1,4.0,3.0,4.0,4.0,1.0,0.35,0.14451744,0.0013229841,0.00019119427,0.001851,0.02843,0.0196
P30_111_199_0,P30,P30_111_199_0,00:00:00.000,00:00:00.000,00:00:01.733,1,104,fill bottle with water,fill-with,26,bottle,15,"['bottle', 'water']","[15, 27]",1,4.0,1.0,4.0,4.0,3.0,0.35,0.006625786,0.002749818,1.8219705e-05,0.011055,0.1115,0.0167
P30_111_199_1,P30,P30_111_199_1,00:00:00.000,00:00:00.000,00:00:01.733,1,104,fill bottle with water,fill-with,26,bottle,15,"['bottle', 'water']","[15, 27]",1,4.0,4.0,4.0,4.0,1.0,0.375,0.02445886,0.014770018,0.0003612578,0.0011215,0.01628,0.007454
P30_111_207_0,P30,P30_111_207_0,00:00:00.000,00:00:00.000,00:00:02.000,1,120,move recycling box,move,11,box:recycling,36,['box:recycling'],[36],1,3.0,1.0,4.0,4.0,4.0,0.35,0.00038524813,0.0020081357,7.736305e-07,0.02234,0.0763,0.0319
P30_111_207_1,P30,P30_111_207_1,00:00:00.000,00:00:00.000,00:00:02.000,1,120,move recycling box,move,11,box:recycling,36,['box:recycling'],[36],1,3.0,4.0,4.0,4.0,1.0,0.35,0.08240392,0.31303057,0.025794946,0.803,0.823,0.8228
P30_111_274_0,P30,P30_111_274_0,00:00:00.000,00:00:00.000,00:00:00.866,1,52,close fridge,close,4,fridge,12,['fridge'],[12],1,5.0,1.0,4.0,4.0,4.0,0.3910256410256411,0.15681912,0.07001461,0.01097963,0.5635,0.5806,0.5684
P30_111_274_1,P30,P30_111_274_1,00:00:00.000,00:00:00.000,00:00:00.866,1,52,close fridge,close,4,fridge,12,['fridge'],[12],1,5.0,5.0,4.0,4.0,1.0,0.4078947368421053,0.05860929,0.0060381508,0.00035389172,0.7046,0.7256,0.709
P30_111_278_0,P30,P30_111_278_0,00:00:00.000,00:00:00.000,00:00:00.900,1,54,take scotch egg box,take,0,box:scotch:egg,23,['box:scotch:egg'],[23],1,5.0,1.0,5.0,5.0,3.0,0.396551724137931,0.11514184,0.060320076,0.0069453646,0.01031,0.48,0.0153
P30_111_278_1,P30,P30_111_278_1,00:00:00.000,00:00:00.000,00:00:00.900,1,54,take scotch egg box,take,0,box:scotch:egg,23,['box:scotch:egg'],[23],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.13657252,0.010957126,0.0014964424,0.0008388,0.08075,0.002996
P30_111_290_0,P30,P30_111_290_0,00:00:00.000,00:00:00.000,00:00:00.833,1,50,pick up scotch egg,pick-up,0,egg:scotch,246,['egg:scotch'],[246],1,5.0,1.0,5.0,5.0,4.0,0.4256756756756756,0.3189989,0.0019041101,0.00060740905,0.02109,0.1831,0.0342
P30_111_290_1,P30,P30_111_290_1,00:00:00.000,00:00:00.000,00:00:00.833,1,50,pick up scotch egg,pick-up,0,egg:scotch,246,['egg:scotch'],[246],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0.3106934,0.08906603,0.02767223,0.04395,0.1351,0.10864
P30_111_298_0,P30,P30_111_298_0,00:00:00.000,00:00:00.000,00:00:10.983,1,659,stir passata mixture,stir,10,mixture:passata,71,['mixture:passata'],[71],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0.0012666662,0.00078194105,9.904584e-07,0.00794,0.0327,0.011
P30_111_298_1,P30,P30_111_298_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,stir passata mixture,stir,10,mixture:passata,71,['mixture:passata'],[71],1,5.0,4.0,5.0,1.0,5.0,0.4256756756756756,0.99303114,0.9677463,0.96100223,0.7476,0.756,0.7505
P30_111_298_2,P30,P30_111_298_2,00:00:00.000,00:00:00.000,00:00:10.983,1,659,stir passata mixture,stir,10,mixture:passata,71,['mixture:passata'],[71],1,5.0,4.0,5.0,5.0,1.0,0.4256756756756756,0.014275193,0.00093624194,1.3365035e-05,0.03812,0.06866,0.0449
P30_111_307_0,P30,P30_111_307_0,00:00:00.000,00:00:00.000,00:00:12.949,1,777,scrub saucepan,scrub,29,saucepan,5,['saucepan'],[5],1,4.0,1.0,4.0,4.0,5.0,0.3910256410256411,0.0010927273,0.0963969,0.00010533552,0.2015,0.2177,0.5503
P30_111_307_1,P30,P30_111_307_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,scrub saucepan,scrub,29,saucepan,5,['saucepan'],[5],1,4.0,3.0,4.0,1.0,5.0,0.3647540983606557,0.7586119,0.8991758,0.6821255,0.5312,0.6416,0.5366
