narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_presence,camera_motion,lighting,focus,action_completeness,object_presence,quality_score
P27_101_92,P27,P27_101,00:03:56.6,00:03:56.4,00:03:57.3,11820,11866,close drawer,close,4,drawer,8,['drawer'],[8],1,3.0,3.0,2.0,4.0,2.0,0.6275575447570333
P27_101_95,P27,P27_101,00:04:02.6,00:04:01.9,00:04:04.5,12094,12227,wash hands,wash,2,hand,11,['hand'],[11],1,5.0,5.0,5.0,5.0,5.0,1.0
P27_103_152,P27,P27_103,00:07:44.601,00:07:44.14,00:07:51.96,23207,23598,shake container,shake,15,container,21,['container'],[21],1,5.0,5.0,5.0,5.0,5.0,1.0
P27_103_200,P27,P27_103,00:12:43.601,00:12:43.03,00:12:44.40,38151,38220,pour flour,pour,9,flour,75,['flour'],[75],1,5.0,5.0,5.0,5.0,5.0,1.0
P27_103_60,P27,P27_103,00:02:42.622,00:02:41.60,00:02:43.79,8080,8189,turn page,turn,23,page,49,['page'],[49],1,5.0,5.0,5.0,4.0,4.0,0.8863636363636362
P28_02_146,P28,P28_02,00:07:42.480,00:07:42.35,00:07:43.44,27741,27806,soak sponge,soak,56,sponge,9,['sponge'],[9],1,4.0,4.0,4.0,3.0,3.0,0.31617647058823534
P28_06_140,P28,P28_06,00:11:29.5,00:11:39.8,00:11:41.0,41987,42057,open oven,open,3,oven,46,['oven'],[46],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_06_19,P28,P28_06,00:01:15.4,00:01:15.3,00:01:16.2,4518,4573,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,4.0,5.0,5.0,5.0,5.0,0.9404761904761905
P28_06_4,P28,P28_06,00:00:08.3,00:00:08.1,00:00:12.7,485,761,rinse chopping board,rinse,2,board:chopping,18,['board:chopping'],[18],1,5.0,4.0,4.0,5.0,5.0,0.8863636363636362
P28_06_68,P28,P28_06,00:05:47.8,00:05:42.3,00:05:43.3,20540,20598,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,4.0,4.0,5.0,5.0,4.0,0.8369565217391306
P28_06_81,P28,P28_06,00:06:31.5,00:06:18.5,00:06:19.2,22709,22749,throw plastic,throw,13,plastic,26,['plastic'],[26],1,4.0,2.0,4.0,4.0,4.0,0.5833333333333334
P28_06_85,P28,P28_06,00:06:49.7,00:06:38.2,00:06:39.6,23893,23973,turn on tap,turn-on,6,tap,0,['tap'],[0],1,4.0,3.0,5.0,4.0,3.0,0.6646341463414634
P28_06_89,P28,P28_06,00:07:10.1,00:06:52.2,00:06:54.8,24730,24885,empty water in tray,empty,20,water,27,"['water', 'tray']","[27, 35]",1,5.0,5.0,5.0,5.0,5.0,1.0
P28_09_104,P28,P28_09,00:06:35.440,00:06:25.40,00:06:29.12,23124,23347,rinse knife,rinse,2,knife,4,['knife'],[4],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_101_10,P28,P28_101,00:00:41.7,00:00:41.9,00:00:42.5,2095,2125,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_101_41,P28,P28_101,00:03:23.9,00:03:24.2,00:03:25.0,10210,10250,take knife,take,0,knife,4,['knife'],[4],1,4.0,4.0,4.0,3.0,4.0,0.6875
P28_101_44,P28,P28_101,00:03:40.2,00:03:39.7,00:03:40.8,10984,11040,put bread in plate,put-in,5,bread,33,"['bread', 'plate']","[33, 2]",1,5.0,5.0,5.0,5.0,5.0,0.8323170731707317
P28_101_54,P28,P28_101,00:04:35.2,00:04:35.2,00:04:36.2,13760,13812,take mozzarella,take,0,mozzarella,32,['mozzarella'],[32],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P28_101_80,P28,P28_101,00:08:03.7,00:08:04.3,00:08:41.0,24215,26050,put garlic on bread,put-on,1,garlic,51,"['garlic', 'bread']","[51, 33]",1,5.0,5.0,5.0,5.0,5.0,1.0
P28_101_93,P28,P28_101,00:09:56.2,00:09:55.6,00:09:57.7,29782,29885,rinse knife,rinse,2,knife,4,['knife'],[4],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_103_101,P28,P28_103,00:08:59.7,00:08:56.8,00:09:00.3,26839,27013,put plate,put,1,plate,2,['plate'],[2],0,,,,,,0.0
P28_103_104,P28,P28_103,00:09:47.7,00:09:46.3,00:09:54.8,29314,29738,chop carrot,chop,7,carrot,41,['carrot'],[41],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_103_118,P28,P28_103,00:12:10.4,00:12:10.2,00:12:19.8,36509,36990,chop onion,chop,7,onion,16,['onion'],[16],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_103_130,P28,P28_103,00:13:18.2,00:13:17.9,00:13:18.7,39893,39933,take salt,take,0,salt,38,['salt'],[38],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P28_103_137,P28,P28_103,00:13:35.4,00:13:33.3,00:13:36.0,40667,40797,put oil,put,1,oil,31,['oil'],[31],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_103_150,P28,P28_103,00:14:42.7,00:14:42.2,00:14:43.5,44111,44176,throw oil bottle,throw,13,bottle:oil,15,['bottle:oil'],[15],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444
P28_103_166,P28,P28_103,00:15:46.4,00:15:46.2,00:15:49.2,47308,47458,stir vegetable,stir,10,vegetable,94,['vegetable'],[94],1,4.0,5.0,5.0,5.0,5.0,0.9404761904761905
P28_103_184,P28,P28_103,00:17:29.4,00:17:29.1,00:17:30.7,52455,52534,take oven glove,take,0,glove:oven,60,['glove:oven'],[60],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_103_200,P28,P28_103,00:19:43.7,00:19:43.4,00:19:45.3,59170,59265,take oven glove,take,0,glove:oven,60,['glove:oven'],[60],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_103_22,P28,P28_103,00:01:40.2,00:01:40.5,00:01:48.4,5024,5422,take carrots out of package,take-out,12,carrot,41,"['carrot', 'package']","[41, 26]",1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P28_103_235,P28,P28_103,00:24:23.7,00:24:24.0,00:24:25.6,73200,73282,put oven glove,put,1,glove:oven,60,['glove:oven'],[60],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P28_103_271,P28,P28_103,00:27:24.2,00:27:24.2,00:27:24.8,82207,82240,take pepper,take,0,pepper,37,['pepper'],[37],1,4.0,5.0,4.0,4.0,5.0,0.8369565217391306
P28_103_277,P28,P28_103,00:27:54.9,00:27:53.9,00:27:56.9,83694,83846,close paprika,close,4,paprika,206,['paprika'],[206],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_103_289,P28,P28_103,00:29:11.7,00:29:07.3,00:29:12.3,87363,87616,take pot lid,take,0,lid:pot,6,['lid:pot'],[6],1,4.0,3.0,5.0,4.0,3.0,0.6646341463414634
P28_103_33,P28,P28_103,00:02:08.9,00:02:07.7,00:02:09.2,6384,6458,take potatoes,take,0,potato,30,['potato'],[30],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P28_103_60,P28,P28_103,00:04:19.7,00:04:19.4,00:04:21.6,12969,13078,rinse peeler,rinse,2,peeler,87,['peeler'],[87],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_103_68,P28,P28_103,00:04:45.9,00:04:44.2,00:04:48.1,14212,14406,throw rubbish,throw,13,rubbish,54,['rubbish'],[54],1,5.0,4.0,4.0,4.0,4.0,0.7916666666666667
P28_103_79,P28,P28_103,00:05:41.2,00:05:30.1,00:05:37.4,16506,16868,peel garlic,peel,19,garlic,51,['garlic'],[51],1,3.0,4.0,4.0,4.0,3.0,0.6323529411764707
P28_103_83,P28,P28_103,00:06:15.7,00:06:13.6,00:06:34.3,18679,19717,clean onion,clean,2,onion,16,['onion'],[16],1,4.0,4.0,4.0,5.0,5.0,0.8369565217391306
P28_103_87,P28,P28_103,00:07:09.2,00:07:09.5,00:07:12.3,21474,21612,put onion,put,1,onion,16,['onion'],[16],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P28_104_128,P28,P28_104,00:07:16.919,00:07:17.00,00:07:18.00,21850,21900,take spatula,take,0,spatula,20,['spatula'],[20],1,4.0,4.0,2.0,2.0,2.0,0.375
P28_104_195,P28,P28_104,00:11:09.164,00:11:09.18,00:11:09.96,33459,33498,pour water,pour,9,water,27,['water'],[27],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_108_0,P28,P28_108,00:00:03.164,00:00:02.68,00:00:03.58,134,179,take fork,take,0,fork,14,['fork'],[14],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_109_12,P28,P28_109,00:00:47.654,00:00:47.43,00:00:48.15,2371,2407,put honey,put,1,honey,115,['honey'],[115],1,3.0,5.0,3.0,4.0,4.0,0.6646341463414634
P28_109_13,P28,P28_109,00:00:48.4,00:00:48.3,00:00:49.7,2415,2485,open fridge,open,3,fridge,12,['fridge'],[12],1,5.0,4.0,5.0,4.0,4.0,0.8369565217391306
P28_109_34,P28,P28_109,00:01:50.7,00:01:50.4,00:01:51.9,5521,5597,take cup,take,0,cup,13,['cup'],[13],1,4.0,5.0,5.0,4.0,4.0,0.8369565217391306
P28_109_38,P28,P28_109,00:01:59.4,00:01:58.9,00:02:02.2,5944,6110,open almond drink,open,3,drink:almond,209,['drink:almond'],[209],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_110_0,P28,P28_110,00:00:07.7,00:00:06.8,00:00:08.5,341,425,open washing machine,open,3,machine:washing,124,['machine:washing'],[124],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_110_11,P28,P28_110,00:00:41.2,00:00:40.8,00:00:43.0,2041,2150,take clothes,take,0,clothes,73,['clothes'],[73],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_111_195,P28,P28_111,00:10:25.162,00:10:23.44,00:10:26.47,31172,31323,put blueberries in fridge,put-in,5,blueberry,178,"['blueberry', 'fridge']","[178, 12]",1,5.0,5.0,5.0,5.0,5.0,1.0
P28_111_35,P28,P28_111,00:01:47.167,00:01:46.39,00:01:47.49,5319,5374,take colander,take,0,colander,39,['colander'],[39],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_112_17,P28,P28_112,00:00:45.2,00:00:45.7,00:00:46.3,2283,2314,take clothes,take,0,clothes,73,['clothes'],[73],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_112_20,P28,P28_112,00:00:55.2,00:00:53.0,00:01:00.0,2648,2999,put clothes,put,1,clothes,73,['clothes'],[73],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_112_34,P28,P28_112,00:01:22.2,00:01:21.8,00:01:23.6,4092,4179,close door,close,4,door,3,['door'],[3],1,4.0,4.0,4.0,4.0,4.0,0.75
P28_112_42,P28,P28_112,00:01:36.654,00:01:36.61,00:01:37.27,4830,4863,close cupboard,close,4,cupboard,3,['cupboard'],[3],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P28_112_51,P28,P28_112,00:02:01.7,00:02:01.6,00:02:02.7,6080,6136,put cleaning spray,put,1,spray:cleaning,22,['spray:cleaning'],[22],1,5.0,5.0,4.0,5.0,5.0,0.9702380952380952
P28_112_61,P28,P28_112,00:02:59.7,00:02:58.8,00:02:59.8,8938,8989,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P28_113_0,P28,P28_113,00:00:02.7,00:00:02.6,00:00:03.6,131,180,take plate,take,0,plate,2,['plate'],[2],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_113_106,P28,P28_113,00:05:24.7,00:05:24.8,00:05:25.5,16240,16276,take bell pepper,take,0,pepper:bell,37,['pepper:bell'],[37],1,4.0,4.0,5.0,4.0,4.0,0.7916666666666667
P28_113_122,P28,P28_113,00:06:20.2,00:06:19.7,00:06:21.9,18987,19094,put spring onions,put,1,onion:spring,128,['onion:spring'],[128],1,4.0,5.0,5.0,4.0,4.0,0.8369565217391306
P28_113_27,P28,P28_113,00:01:20.7,00:01:21.1,00:01:25.6,4054,4277,put v60,put,1,v60,50,['v60'],[50],1,3.0,3.0,3.0,4.0,3.0,0.5394736842105263
P28_113_34,P28,P28_113,00:01:44.2,00:01:43.9,00:01:44.7,5194,5234,close cupboard,close,4,cupboard,3,['cupboard'],[3],1,3.0,4.0,2.0,3.0,2.0,0.6195652173913044
P28_113_64,P28,P28_113,00:02:52.7,00:02:52.0,00:02:53.0,8599,8649,place knife,place,1,knife,4,['knife'],[4],1,4.0,5.0,4.0,5.0,4.0,0.8369565217391306
P28_113_83,P28,P28_113,00:03:49.9,00:03:48.3,00:03:51.5,11414,11573,put spring onions,put,1,onion:spring,128,['onion:spring'],[128],1,4.0,5.0,4.0,5.0,5.0,0.8863636363636362
P28_13_0,P28,P28_13,00:00:00.0,00:00:02.8,00:00:06.1,165,364,move oil and salt,move,11,oil,31,"['oil', 'salt']","[31, 38]",1,4.0,5.0,5.0,4.0,3.0,0.7635135135135134
P28_13_32,P28,P28_13,00:02:20.7,00:02:18.8,00:02:21.3,8326,8476,put down pan,put-down,1,pan,5,['pan'],[5],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_13_6,P28,P28_13,00:00:33.4,00:00:33.7,00:00:37.1,2021,2227,put egg in pan,put-in,5,egg,53,"['egg', 'pan']","[53, 5]",1,5.0,5.0,5.0,5.0,5.0,1.0
P28_14_14,P28,P28_14,00:00:12.360,00:00:39.35,00:00:39.85,2361,2391,take out cheese package,take-out,12,package:cheese,26,['package:cheese'],[26],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P28_14_29,P28,P28_14,00:01:15.1,00:01:40.8,00:01:42.2,6049,6133,put cheese in bread,put-in,5,cheese,32,"['cheese', 'bread']","[32, 33]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P28_14_32,P28,P28_14,00:01:04.6,00:01:50.0,00:01:53.0,6598,6778,put cheese in bread,put-in,5,cheese,32,"['cheese', 'bread']","[32, 33]",1,5.0,5.0,5.0,5.0,5.0,1.0
P28_14_43,P28,P28_14,00:02:19.0,00:02:21.2,00:02:22.7,8475,8560,take oil and salt,take,0,oil,31,"['oil', 'salt']","[31, 38]",1,5.0,5.0,5.0,5.0,5.0,1.0
P28_14_46,P28,P28_14,00:02:28.2,00:02:28.3,00:02:29.1,8896,8945,put salt in cupboard,put-in,5,salt,38,"['salt', 'cupboard']","[38, 3]",1,4.0,5.0,4.0,4.0,3.0,0.7240259740259741
P28_14_53,P28,P28_14,00:02:44.5,00:02:44.5,00:02:46.2,9872,9970,put dish washing liquid in sponge,put,1,liquid:dish:washing,22,"['liquid:dish:washing', 'sponge']","[22, 9]",1,4.0,5.0,5.0,4.0,4.0,0.8369565217391306
P28_14_70,P28,P28_14,00:03:21.7,00:03:34.1,00:03:35.4,12847,12922,put down sponge,put-down,1,sponge,9,['sponge'],[9],1,5.0,5.0,5.0,5.0,5.0,1.0
P28_14_77,P28,P28_14,00:03:59.6,00:03:59.6,00:04:14.6,14373,15274,clean counter,clean,2,counter,42,['counter'],[42],1,4.0,5.0,4.0,5.0,4.0,0.8369565217391306
P29_01_111,P29,P29_01,00:06:22.369,00:05:49.60,00:05:50.92,20976,21055,pick up lid,pick-up,0,lid,6,['lid'],[6],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P29_01_218,P29,P29_01,00:13:35.920,00:13:23.44,00:13:24.59,48206,48275,pour curry powder in pan,pour-in,9,powder:curry,138,"['powder:curry', 'pan']","[138, 5]",1,2.0,2.0,3.0,2.0,3.0,0.326923076923077
P29_02_8,P29,P29_02,00:00:19.199,00:00:18.88,00:00:22.32,1132,1339,stir ingredients,stir,10,ingredient,34,['ingredient'],[34],1,5.0,3.0,5.0,5.0,3.0,0.736842105263158
P29_03_193,P29,P29_03,00:11:29.710,00:11:28.48,00:11:30.13,41308,41407,submerge bowl in sink,submerge,56,bowl,7,"['bowl', 'sink']","[7, 63]",1,5.0,5.0,5.0,5.0,5.0,1.0
P29_03_21,P29,P29_03,00:01:28.729,00:01:28.23,00:01:29.19,5293,5351,pick up glass,pick-up,0,glass,10,['glass'],[10],1,5.0,5.0,5.0,5.0,5.0,1.0
P29_03_302,P29,P29_03,00:19:43.440,00:19:43.33,00:19:44.20,70999,71052,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667
P29_03_317,P29,P29_03,00:20:17.350,00:20:16.38,00:20:20.37,72982,73222,rinse knife,rinse,2,knife,4,['knife'],[4],1,4.0,2.0,3.0,3.0,3.0,0.4642857142857143
P29_03_375,P29,P29_03,00:24:00.210,00:23:45.78,00:24:01.62,85546,86497,dry baking tray,dry,14,tray:baking,35,['tray:baking'],[35],1,5.0,4.0,5.0,5.0,4.0,0.8863636363636362
P29_03_390,P29,P29_03,00:24:55.299,00:24:56.50,00:24:57.36,89790,89841,pick up masher,pick-up,0,masher,251,['masher'],[251],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_01_4,P30,P30_01,00:00:14.269,00:00:13.24,00:00:14.27,794,856,take box,take,0,box,23,['box'],[23],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P30_03_123,P30,P30_03,00:07:18.639,00:07:14.06,00:07:24.68,26043,26680,wipe surface,wipe,2,surface,42,['surface'],[42],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_108,P30,P30_05,00:08:20.9,00:08:11.2,00:08:20.2,29473,30013,continue peeling ginger,peel,19,ginger,131,['ginger'],[131],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_119,P30,P30_05,00:09:38.3,00:09:17.1,00:09:38.4,33428,34705,continue chopping ginger,chop,7,ginger,131,['ginger'],[131],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_130,P30,P30_05,00:10:25.6,00:10:24.3,00:10:25.7,37459,37539,break garlic clove,break,30,clove:garlic,51,['clove:garlic'],[51],1,4.0,4.0,4.0,4.0,2.0,0.5833333333333334
P30_05_149,P30,P30_05,00:12:21.8,00:12:15.5,00:12:19.3,44127,44359,continue chopping garlic,chop,7,garlic,51,['garlic'],[51],1,3.0,4.0,5.0,5.0,5.0,0.806338028169014
P30_05_152,P30,P30_05,00:12:30.5,00:12:27.2,00:12:31.8,44829,45105,pour olive oil in pan,pour-in,9,oil:olive,31,"['oil:olive', 'pan']","[31, 5]",1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_156,P30,P30_05,00:12:48.8,00:12:47.1,00:12:54.6,46025,46476,pour olive oil in pan,pour-in,9,oil:olive,31,"['oil:olive', 'pan']","[31, 5]",1,3.0,5.0,5.0,5.0,5.0,0.8529411764705883
P30_05_176,P30,P30_05,00:14:26.9,00:14:24.6,00:14:25.7,51879,51940,close cupboard,close,4,cupboard,3,['cupboard'],[3],1,3.0,4.0,5.0,4.0,5.0,0.7255067567567567
P30_05_177,P30,P30_05,00:14:27.930,00:14:26.27,00:14:27.40,51976,52044,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_186,P30,P30_05,00:15:08.4,00:14:58.4,00:15:08.0,53905,54479,continue squeezing lime,squeeze,18,lime,161,['lime'],[161],1,3.0,3.0,3.0,5.0,5.0,0.6428571428571429
P30_05_216,P30,P30_05,00:17:25.9,00:17:22.7,00:17:27.2,62563,62830,stir food,stir,10,food,34,['food'],[34],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_245,P30,P30_05,00:19:56.0,00:19:50.8,00:19:51.6,71450,71495,open box,open,3,box,23,['box'],[23],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P30_05_271,P30,P30_05,00:22:08.9,00:22:06.7,00:22:08.3,79605,79699,put chopping board,put,1,board:chopping,18,['board:chopping'],[18],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_274,P30,P30_05,00:22:26.6,00:22:24.1,00:22:26.2,80645,80773,put limes in saucepan,put-in,5,lime,161,"['lime', 'saucepan']","[161, 5]",1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P30_05_3,P30,P30_05,00:00:14.0,00:00:10.5,00:00:12.7,629,759,take mug and plate,take,0,mug,13,"['mug', 'plate']","[13, 2]",1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P30_05_309,P30,P30_05,00:24:59.4,00:24:51.0,00:24:59.1,89460,89946,pour stock into saucepan,pour-into,9,stock,95,"['stock', 'saucepan']","[95, 5]",1,5.0,4.0,5.0,5.0,4.0,0.9431818181818181
P30_05_312,P30,P30_05,00:25:14.2,00:25:09.5,00:25:17.1,90571,91026,scrape stock from tin,scrape,25,stock,95,"['stock', 'tin']","[95, 61]",1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_323,P30,P30_05,00:26:03.1,00:25:59.5,00:26:01.0,93570,93658,take spices,take,0,spice,85,['spice'],[85],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_35,P30,P30_05,00:03:22.0,00:03:18.2,00:03:19.2,11892,11949,take salad,take,0,salad,68,['salad'],[68],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_368,P30,P30_05,00:29:55.6,00:29:53.8,00:29:55.0,107626,107701,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,5.0,3.0,5.0,4.0,4.0,0.7635135135135134
P30_05_375,P30,P30_05,00:30:17.9,00:30:16.2,00:30:17.8,108974,109065,put rice container,put,1,container:rice,21,['container:rice'],[21],1,4.0,2.0,5.0,4.0,2.0,0.4852941176470589
P30_05_378,P30,P30_05,00:30:27.8,00:30:22.8,00:30:31.5,109366,109888,fill pan with water,fill-with,26,pan,5,"['pan', 'water']","[5, 27]",1,5.0,3.0,5.0,5.0,4.0,0.806338028169014
P30_05_38,P30,P30_05,00:03:32.0,00:03:29.7,00:03:30.9,12579,12652,put lemon,put,1,lemon,105,['lemon'],[105],1,5.0,5.0,5.0,3.0,3.0,0.736842105263158
P30_05_381,P30,P30_05,00:30:43.5,00:30:41.5,00:30:42.6,110488,110553,stack boxes,stack,40,box,23,['box'],[23],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P30_05_436,P30,P30_05,00:33:50.260,00:33:44.14,00:33:50.26,121448,121815,rinse chopping board,rinse,2,board:chopping,18,['board:chopping'],[18],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_443,P30,P30_05,00:34:29.8,00:34:26.2,00:34:29.4,123971,124162,wash mug,wash,2,mug,13,['mug'],[13],1,4.0,4.0,5.0,5.0,5.0,0.8863636363636362
P30_05_45,P30,P30_05,00:03:59.2,00:03:55.3,00:04:02.8,14116,14565,wash hands,wash,2,hand,11,['hand'],[11],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_459,P30,P30_05,00:35:42.9,00:35:31.4,00:35:40.1,127883,128408,remove lime from food,remove-from,12,lime,161,"['lime', 'food']","[161, 34]",1,5.0,4.0,4.0,4.0,4.0,0.7916666666666667
P30_05_462,P30,P30_05,00:36:05.7,00:36:03.9,00:36:04.8,129835,129889,open fridge,open,3,fridge,12,['fridge'],[12],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_468,P30,P30_05,00:36:14.6,00:36:11.4,00:36:13.3,130281,130399,open water bottle,open,3,bottle:water,15,['bottle:water'],[15],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P30_05_480,P30,P30_05,00:36:49.8,00:36:47.9,00:36:48.7,132474,132524,turn off tap,turn-off,8,tap,0,['tap'],[0],1,3.0,4.0,3.0,4.0,3.0,0.5833333333333334
P30_05_505,P30,P30_05,00:38:33.609,00:38:26.16,00:38:32.79,138369,138767,adjust gas temperature,adjust,17,temperature:gas,65,['temperature:gas'],[65],1,2.0,4.0,3.0,2.0,2.0,0.35
P30_05_508,P30,P30_05,00:38:54.1,00:38:52.9,00:38:57.9,139975,140273,stir food,stir,10,food,34,['food'],[34],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_524,P30,P30_05,00:40:08.2,00:40:09.5,00:40:13.3,144570,144799,unwrap lime,unwrap,84,lime,161,['lime'],[161],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_539,P30,P30_05,00:40:51.7,00:40:47.1,00:40:52.0,146827,147120,top and tail carrot,top,7,carrot:tail,41,['carrot:tail'],[41],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_542,P30,P30_05,00:41:04.0,00:41:01.0,00:41:04.1,147660,147843,top and tail carrot,top,7,carrot:tail,41,['carrot:tail'],[41],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_55,P30,P30_05,00:04:29.2,00:04:23.9,00:04:27.8,15835,16066,take pan,take,0,pan,5,['pan'],[5],1,4.0,4.0,4.0,4.0,4.0,0.75
P30_05_551,P30,P30_05,00:41:35.1,00:41:30.0,00:41:34.5,149399,149668,stir rice,stir,10,rice,55,['rice'],[55],1,3.0,4.0,4.0,2.0,4.0,0.5394736842105263
P30_05_568,P30,P30_05,00:42:15.8,00:42:13.6,00:42:15.6,152016,152134,continue skinning carrot,skin,19,carrot,41,['carrot'],[41],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P30_05_572,P30,P30_05,00:42:30.8,00:42:29.6,00:42:30.5,152973,153028,put carrot in box,put-in,5,carrot,41,"['carrot', 'box']","[41, 23]",1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_58,P30,P30_05,00:04:39.2,00:04:36.1,00:04:37.5,16566,16649,move pan,move,11,pan,5,['pan'],[5],1,3.0,4.0,4.0,4.0,4.0,0.6875
P30_05_581,P30,P30_05,00:43:11.5,00:43:06.2,00:43:09.3,155170,155355,continue skinning carrot,skin,19,carrot,41,['carrot'],[41],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_591,P30,P30_05,00:43:46.450,00:43:35.94,00:43:39.02,156956,157141,continue skinning carrot,skin,19,carrot,41,['carrot'],[41],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_628,P30,P30_05,00:45:28.0,00:45:43.4,00:45:45.2,164606,164713,put carrot peelings in bin,put-in,5,peeling:carrot,48,"['peeling:carrot', 'bin']","[48, 36]",1,4.0,3.0,3.0,2.0,3.0,0.4642857142857143
P30_05_632,P30,P30_05,00:45:56.0,00:45:53.3,00:45:56.5,165201,165390,move pan,move,11,pan,5,['pan'],[5],1,3.0,4.0,3.0,5.0,4.0,0.6646341463414634
P30_05_681,P30,P30_05,00:49:10.9,00:49:16.4,00:49:22.6,177381,177759,continue splitting fish,split,52,fish,119,['fish'],[119],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_687,P30,P30_05,00:49:36.3,00:49:40.8,00:49:43.0,178845,178979,take plate,take,0,plate,2,['plate'],[2],1,4.0,4.0,5.0,4.0,4.0,0.7916666666666667
P30_05_69,P30,P30_05,00:05:14.5,00:05:27.1,00:05:29.4,19623,19764,gather bits,gather,63,board:chopping,18,['board:chopping'],[18],0,,,,,,0.0
P30_05_701,P30,P30_05,00:50:23.1,00:50:34.3,00:50:38.3,182059,182300,fill box of carrots with water,fill,26,box:carrot,23,"['box:carrot', 'water']","[23, 27]",1,5.0,5.0,5.0,5.0,5.0,1.0
P30_05_723,P30,P30_05,00:51:58.5,00:51:52.3,00:52:05.9,186739,187555,put carrot skinner in drying rack,put-in,5,skinner:carrot,87,"['skinner:carrot', 'rack:drying']","[87, 110]",1,4.0,5.0,4.0,4.0,3.0,0.7240259740259741
P30_05_732,P30,P30_05,00:52:18.1,00:52:21.9,00:52:25.1,188513,188704,continue wiping surface,wipe,2,surface,42,['surface'],[42],1,5.0,5.0,4.0,5.0,5.0,0.9702380952380952
